STF_Weighted_Slope,STF_ActualReturnPerDay
-0.0037046345631848794,-0.010884353741496527
-0.004936702607723405,-0.04195361199776725
-0.006815708709817331,-0.012045707672024111
-0.005794120684664632,-0.004480051756924608
-0.005583359223365266,0.0332692219642924
-0.004123496022521205,0.007099724723117802
-0.0036615579553982416,0.004566577763680759
-0.0014844832586768087,0.011465631143050459
-0.001389499589847287,-0.008704013320043499
-0.002108643600770237,0.04500092217353806
-0.00158285590395619,-0.007728663400717009
-0.0010149053418529877,0.05596890071029552
-0.000574070934747742,-0.019275690340158226
-0.0021417713396319643,-0.034638008961392505
-0.0019029022935592482,0.048961886233878746
-0.0038772570177496306,-0.01479160737091774
-0.003840903945024643,0.010400083388903303
-0.005647149657238943,0.00010948219267947918
-0.0008351033877551001,0.0807285714285714
0.0018054326543705695,0.00635626887017336
1.4032568472260358e-05,0.005710123427416091
0.004101049458611273,-0.04655465465818073
0.003445410422233407,0.003103822174030792
0.0018288599337255302,0.00802036410586642
0.0031951116104727904,-0.0062603376371353145
0.002377909986445789,0.0035743110146460033
0.0017275605111531564,0.0014898632720414646
0.002060393973458444,-0.01343259595245325
0.0007453252638191846,-0.03130944467009253
-0.000992778376711783,0.012182026681630938
0.00041434368718473583,0.06424128645655558
0.0011067551937059721,0.021023868841919077
0.0013111447949750023,-0.01667565485362099
0.00037560528940967623,0.022393328938524346
0.00016741406953847156,-0.00836696827723641
0.0006970656778787279,-0.012804293080705104
-0.00038123582766440116,-0.037219282774838366
-0.0008259727776327331,0.016144907109867244
-0.0005997809887313696,-0.012922573609596573
-0.0005756764486387115,0.0004891073057182899
-0.0014375558592619703,-0.0026038917718045024
-0.0004129475899398526,-0.0236711919005983
-0.0010269689164549897,-0.008493900131347543
-0.0016059138173553532,-0.01622413689356131
-0.0026767166747439647,0.007118198257438837
-0.0018395637765044807,0.026909511815172125
-0.0015156351172449303,0.05850833592261359
0.0004835716728995717,0.0010041296002746252
4.829278420454191e-05,-0.01829673492168693
-0.00028809088685683115,-0.024561577116930626
-0.0007253088281122103,0.06818693164658618
0.0007686283048995434,0.0032491059175265686
0.0006048647729707655,0.009446540308773834
0.0016827988606192602,-0.058654166731784
0.00032373600342769143,0.029567855825302858
0.0002729744353156036,0.003150311018204756
0.00019943994273741936,0.059149178461779375
0.00224547940677186,0.0023762718357141868
0.0026441102756892226,-0.08070175438596494
-0.0002718663658985393,-0.00018332740564763565
0.0030598606252241747,-0.013617041606273746
-0.0004207838365337751,-0.006120963501624447
-0.0006654964541342978,0.0007001166861143381
-0.000688684627453006,0.021096370740911634
-0.0009192709962364454,-0.006348250755001204
-0.0009458766525478089,-0.003971390687691161
-0.0010367865463373194,-0.005685736754363267
-0.0005921673929988673,-0.06653968253968259
-0.00249023480359886,0.018003072196620513
-0.002071606114973463,-0.007859699823985527
-0.002112940827655408,-0.005301914580265076
-0.003201840717120181,-0.011958571428571402
-0.0020027577931003428,-0.002302431625934553
-0.002157275940517926,0.02099306325563393
-0.0023299873257076956,-0.01772102616315875
-0.0032331354019854725,0.03148664155942171
-0.0019404214796132791,-0.0002547101698030254
-0.0012526855779363647,-0.02283947505503179
-0.002148468247040906,0.001493084691750682
-0.003468461186625189,0.0016746483539653177
-0.0037652753587154976,-0.03764005925863317
-0.0029895708809001735,-0.004610890537818836
-0.0020738029887160713,0.01235132662397076
-0.0019224833482179263,-0.012579062142897671
-0.002477000682670698,-0.027336559196723016
-0.0019730822678802377,-0.0238885695225226
-0.001997959510353082,-0.003044324796197333
-0.0017685987274933966,0.012085316748813135
-0.0012383884080685225,0.021443409395426074
-0.0011118903448423516,-0.057105753923406506
-0.0023310969849597643,-0.015744213112634194
-0.003037561078135514,0.0028670215832077377
-0.0023505124728409633,-0.042217429298320674
-0.0022713660845600256,0.04722083158666153
-0.0013227574609509197,0.0018912529550828084
-0.0019887812938326494,0.008721273833763287
-0.0023226281854733253,-0.011633441255289997
-0.004057504455790897,-0.002315658672572718
-0.0038644260151613095,-0.02210858993947239
-0.0038195195897229592,-0.02695475143599107
-0.005318843196168661,0.009940238445598947
-0.0056068412624790155,-0.006987390915962323
-0.005639097744360904,0.05414979757085003
-0.006345052582398918,-0.004706104632798586
-0.005484783503232365,-0.018415370674430116
-0.005879886785819502,0.024161337313540625
-0.00437645757816252,-0.007202498453001304
-0.0038072343284131288,-0.01226271988606114
-0.004389333600772538,-0.06063683048507101
-0.004146672150095736,-0.02322236102679062
-0.0040962345361257695,0.018871089535407344
-0.0028762707376865787,0.019721881770560667
-0.00294417808926678,0.003643793614429018
-0.002296836530322109,-0.054750732051542995
-0.004025235878474472,0.11503092101464377
-0.00017584822156325205,-0.006454736072189744
-0.00029843046892196314,0.002883383169585696
-0.00038888176884775867,0.027006815473400843
9.716623881582723e-05,-0.009142403020476777
-0.0009164320234924731,-0.04013125192940592
-0.0023363760948089075,-0.00794073246783287
-0.0025385542933299503,0.007996446023989412
-0.002976166289653813,-0.0007690281930312904
-0.0015877093344067142,-0.0145059022161129
-0.002098984875506902,0.018569719753930368
-0.0008225483119197144,0.0010242862544411735
-0.0012847187228657536,0.0040840927807992864
-0.001758058955800624,-0.03978033304345019
-0.0023841363272787547,0.08521045112555597
-0.0009862115650645896,-0.006261851141416593
-0.0014812326255625114,-0.004566614252712876
-0.0002218849069074171,-0.0012619640976750282
-0.0006600042614448395,0.05341789608405342
0.0008446019111099486,-0.010470659657223606
-0.0005030623473203585,0.0027707897709342913
0.000692821392216738,-0.058675123326286126
-0.0012291112189556687,0.05449573872102029
0.0001623845240732491,0.0078786064772507
0.0005303132171543307,0.030200489457831374
0.002128521334261293,0.008696093210586037
0.0033226041827769297,0.011628358050861954
0.0033513090851640176,0.00280734692328035
0.0006444389629402316,-0.01426392303959955
0.0010267258790134554,-0.00647395530599212
-7.29151696172418e-05,-0.009915521670852785
-0.000484538976770701,-0.040615647712697656
-0.001884428338147759,0.0005082102771176631
-0.0017231762411915861,0.05054221020256674
-0.0002483612999913054,-0.007486619090098064
-0.0007568125390013535,0.011172097549813223
-1.5930933107218295e-05,-0.0616816697420422
-0.0010535134219116467,-0.04616940678570056
-0.0007955021912388032,0.052450143005622736
8.645590003735814e-05,0.0052876757110167216
-0.0005975710200319598,-0.0023310234098400913
0.0008544697658403308,-0.04752403597642929
-0.0010155418468656367,-0.028303139506695472
-0.0015372385208873994,0.04155384318895502
-0.001492438837269881,-0.02682749309459445
-0.0014118690167979695,-0.005773377259200841
-0.001974414649434117,0.03897981884633722
-0.0016594861947292247,0.019147704322068124
-0.0017886552141986453,-0.03457048042882372
-0.00240528660783947,-0.014452334668941216
-0.003150044264281055,0.006032221678625845
-0.002612849448576562,0.030071813285457827
-0.0036191160130718924,-0.00023225630121329922
-0.003109210816000232,-0.017038988139370263
-0.0035510351150757854,-0.01994921470892497
-0.004585551450418185,0.015883682601295378
-0.0028241428160822816,-0.011405645766803895
-0.003246238727217202,-0.024039155872857106
-0.0036807502431129586,-0.026875473465850574
-0.003395368779674163,0.024004160203663708
-0.002241913564613065,0.003460194324888517
-0.0007005860810160821,-0.01117986781384152
-0.0012282289392404084,0.07592828369875117
0.00015233963970474586,-0.021886824260903177
-0.0005633543390993996,-0.011301271241006097
0.0002466496067312963,0.0751830985915492
0.0019288198177353413,-0.021986628352379238
0.0014229635451230422,0.009085741822709631
0.0006806708911136013,0.014136321834582376
0.0023038969710526655,0.026688202683067864
0.012904297452277285,-0.010217992485029994
0.008304332298800593,-0.00018938771091271022
0.01200831242693826,-0.04842308706374741
0.01018409166019013,-0.022541900484439936
0.009802399411845493,0.027352306831849988
0.008894708083832336,0.08532934131736525
0.007808790924838338,-0.0058258211098989555
0.007520472922130141,-0.03397482457792204
0.00619393739231359,0.02584760867997456
0.007526481195604266,0.045165231030115965
0.015080061723672733,-0.05272175433374118
0.009991918421440312,0.032919845131826664
0.009191419526993361,0.06499323750601316
0.011992425168103402,0.03995643154974863
0.010376180404462865,0.012161123864587555
0.015254367957410237,0.09534258021390385
0.012946040763861738,0.056061191006170144
0.01396158906814483,0.10621831446102867
0.015006060247688822,0.05668934240362823
0.0173349926455532,-0.03034161490683232
0.013289495284284407,0.03208523812747757
0.011532904424335383,0.14522693982869167
0.015230311702224664,0.01515657668139227
0.016399378523634107,0.07840768606393622
0.013720697260840985,-0.015352910696393468
0.00543102364185111,-0.03169014084507038
0.007476809380231023,0.003629228168056247
0.015304530720442697,0.035517305995320436
0.012713946149555792,0.11440283264936052
0.015154641115401065,0.019022483342400736
0.014253093434211182,-0.08464071575791637
0.010691782099998362,0.044947060181880785
0.010993120963027335,-0.010804316417694622
0.007591461195928318,0.0008134187026932541
0.0059168266909017,-0.012017104456297568
0.0039436301195486705,-0.08201181993981449
0.002859582580039196,0.06046915973093138
0.005621216931937406,0.11438349680131871
0.007635472384426361,-0.023316968436607514
0.004238888060945201,0.005906932109228096
0.00636514621478468,0.02740408969564706
0.00658560478013921,0.06565422679078282
0.007532748472340755,-0.05347583722492015
0.005424871227786269,0.07744745122718696
0.006718105218803936,0.017325574508410317
0.007419830258677648,0.019565990750622486
0.00602382176308372,8.102736124833621e-05
0.006122707686344068,0.05162629409059742
0.007657340424825623,-0.05585357559269349
0.005795950887241132,-0.022184934754000362
0.004255877760220543,-0.020683334453928958
0.002840037760516569,-0.06615367178905959
0.0016722276391291538,0.0032733754767796798
0.001772709040193104,0.04220172898593385
0.005820585858262462,-0.03266051733717932
0.0039180896180801145,-0.0027276471026529098
0.002618809411900482,0.049357173000531815
0.0026320544641518654,-0.028409025370758484
0.0015102901078365418,-0.015010572723175908
0.0027964940611758552,0.018053213955549062
0.002307093141384403,-0.019010919940292782
0.0007024274817835005,0.0076533907086527315
0.000568140941170898,-0.013808069090697515
-0.00017810980743878583,0.0046369188662158875
0.002095133783250663,-0.048711440155120744
-0.0011144056536856715,0.0014134642760701209
-0.0018016829427921596,-0.039386260678898714
-0.002109447963849579,-0.05569379398244495
-0.001913354107848644,-0.015392227168281166
-0.0006527312064539809,0.015401540154015292
-0.0008210411936377612,-0.012921611232381105
-0.0009950572456083255,-0.005017854196197289
-0.00131922455858496,0.010096144296107888
-0.0018805149371432673,-0.046935139233526324
-0.002078100690780984,-0.04949838737026746
-0.0017603334975792924,-0.03728038120753831
-3.672354628577308e-05,0.006974235500248497
-0.0007923158138363785,-0.01707769935853587
-0.0006555653117563367,0.08954227498331062
0.0004569853705886795,0.0006008016111243809
-0.0002078993783175237,0.03406181109696653
-0.0009711424643893808,0.0265562195874339
-0.001080067707083251,-0.021522394065526945
-0.0020419636556839836,0.08937510866545521
-0.000677476311542216,-0.008994806223361598
0.001100525658736373,-0.030139286516666086
-0.0008340090981835359,0.032050248048426266
0.003013263850368229,0.004989071373874825
-0.0029099976836969308,-0.010616555552925622
-0.0019313358111629785,-0.008158630390814452
-0.0016113613326092305,-0.01671036582553306
-0.0008968575562316548,-0.05045642864685185
-0.0016719953279346824,-0.06153333180382535
-0.001598801225233339,0.016728147338001376
0.0002484704500294567,0.03589278079938783
0.0008288116922706969,0.0024149327642980236
0.0013686507296696686,-0.04181966411642024
0.0009638232398650522,0.008855981416957068
0.001385824255141054,-0.014424946620984067
0.00184492009248101,-0.009959262856358099
0.0019389454871264397,0.001321684082633342
0.002102593412461812,0.06395586417508897
0.0023972931557828293,-0.01774931895413813
0.0016284008789263652,-0.019886958779006085
-2.835780203792784e-05,0.020176650611433176
0.0005866261477358893,0.011386454078324565
0.002905495038026503,0.0011324380918459164
0.002764004233354951,-0.010453364237466877
0.0021374407515417533,0.050147998648914525
0.002089347600739322,0.016374506115654695
0.002835086851088149,-0.08493937724190948
0.0008874883343631949,-0.020452454832667586
0.0009588016580988591,0.010042062365743152
0.0006295127621377854,0.008312058355502987
0.0015904577000595155,0.022246576116405587
0.0038493751121552455,0.010036616557407618
0.002459920959321362,-0.07581661508316442
0.0028271571654600045,0.04690390670325864
0.003188512537868839,-0.009071224327563056
0.002967044733977506,0.004642416407122267
0.0027729597861106898,-0.07765497697484938
0.001801099804860369,-0.0024859131587669898
0.0013100299599796553,-0.015173371962544504
9.148648565214881e-06,0.013890701423406268
0.00047686404513814823,0.010809905910107475
0.0,-0.03948896631823451
-0.0018317257801498898,0.00164563717330109
-0.0006948754284201298,0.06652449036805645
8.483223240987207e-05,0.07527796509908309
-0.0006488869431816998,-0.02517484388384955
8.248339834668789e-05,0.011812889996251697
-0.000534906359163602,-0.024252382745332222
-0.00020612714813678215,-0.02759621524351303
-0.0008008707780792313,0.03047119255122193
-0.0012546442952560764,0.024965565842170273
-7.224861775501155e-05,-0.01909605266054648
-0.00043442207006078227,-0.02347665685753221
-0.0011088115613395173,-0.01610305958132049
-0.0007199435873097032,-0.023548172757475123
-0.0019764559460331357,0.0022010006485584208
-0.0011417306327829286,0.0011740591531033567
-0.0016769619860828421,-0.022559319552596813
-0.0025183714554609326,-0.04634204658182349
-0.003159125704631933,-0.0035283654377819525
0.00068847039117039,0.004395304395304268
-0.0024165153416320284,0.00044827618984249486
-0.0022825075215653252,-0.03930412371134018
-0.0013416797354811867,-0.017092175771800475
-0.0024755492797253185,0.02645988454003743
-0.0002700421940928273,-0.04303797468354442
-0.0005748156012475958,0.0157047405728169
-0.00023562437233640097,-0.016938204938677107
-0.0004897850216412733,-0.0016489889152530384
-0.0007267632765640718,0.009043192310124636
-0.00027380655359855277,-0.012287325078022715
-0.00018570063480200053,-0.04509105864384755
-0.0003494900928262207,0.013885668881377324
-0.0003997962621655997,-0.012943518431323282
-0.0010465672081022951,-0.015789510368220416
-0.00019099628774731447,-0.002153102123289896
-0.00119186217742805,-0.03544435302294918
-0.0010085871673504436,0.012852270503847438
-0.000474742063730533,-0.03976817531315922
-0.000581809737359228,0.002089337833601667
-8.690194927483079e-05,-0.00914869029275811
-0.0008100350129376658,0.03336627589967287
-0.00011328663534608752,-0.039097281627221835
-0.0010763064031984056,0.024587658282985148
-5.163575731497603e-05,-0.02551276534710271
-0.000987224157955867,-0.011382113821138296
-0.0028120667807637343,-0.0009764585061200535
-0.0016722667397308958,0.05182338420525501
-0.000839784063094533,0.019429604188111668
-0.0001593481090897757,-0.0121917654772063
-0.0007049711213659255,0.031970025760911576
0.00010787172707334922,-0.01547892969078663
-0.00012244818227337713,-0.034179447681557416
-0.002098021297652618,-0.008457060372450123
8.442895677993311e-05,0.0039024390243902474
-0.0005778028040504733,0.051956515920149604
-0.000803759246660143,-0.013960363271236124
-0.0013790741584565184,-0.004253888746223724
-0.0019436000214035347,-0.0021264443054485062
-0.0016881253601550644,-0.037126650165016525
-0.002321845336567193,0.008020510812817357
-0.0024448236525379374,-0.026606327462491773
-0.0015525519902726697,-0.011230474681674853
-0.001427200185689645,0.017355472424875503
0.0013141368504934951,0.03840288192212769
0.003826339080854686,0.00022958609591219065
-0.0012743377982701487,-0.009992086660468101
-0.002490702549866139,-0.028683110725819607
-0.0037323402203411275,0.0135127567491163
-0.0016081424936386752,-0.022900763358778664
-0.0014814744575097176,-0.043131734614530064
-0.0017368912604978112,-0.04639709984100142
-0.003304219353073799,-0.02132610100020043
-0.003203562221584665,-0.011962065968942457
-0.002957274593461297,0.02035023641665973
-0.0024231854684320362,-0.011438739196746397
-0.002299101362342124,0.05655565049778438
-0.0020542604163755235,-0.0029197723950454856
-0.0007697508628465261,0.03975069212668547
-8.678666234088292e-05,0.014498529843057899
-0.00012631935535373923,-0.016431091534635036
-0.0012866540095776246,0.003899404135997241
-0.002235424921208964,-0.015911392843221805
-0.0040766677319885765,-0.020055035708393287
-0.004938068587717189,-0.029089355704438824
-0.0033512627997002997,-0.012145146520146567
-0.0036740529787445365,9.878777379611174e-05
-0.004793251891273751,-0.007622479217980308
-0.004841549295774646,-0.01936619718309851
-0.004920039745768145,-0.0016142157374952042
-0.00471840927285365,-0.03414698855528488
-0.003848432557947999,-0.00982748108030561
-0.004097995048722544,0.005071240810183788
-0.0033635437459071183,0.03623501882785535
-0.0036324569305483272,0.00927069402903778
-0.003283261277386179,-0.02276059157840348
-0.002920012974145535,0.010247608214336392
-0.002717040434930341,-0.008958302995000242
-0.0026511676718631435,-0.007048578569197106
-0.0033202459810920577,-0.0044133623030961555
-0.0033001004304472926,0.011202129604240923
-0.002799245135744149,-0.03219209875923677
-0.002997096410777671,-0.00046412327114080175
-0.002996146569877434,0.019729062235105732
-0.0025244626968045033,-0.012196408756949377
-0.0029505860151449958,-0.019808162870162863
-0.003309837319360177,0.016872586872586907
-0.00421799344463975,0.020636241879560892
-0.0028069756330625873,-0.02341137123745818
-0.003510689199373689,-0.00128674555660068
-0.0025456071571156014,-0.017519797631746114
-0.0034843461213009746,-0.015084827787876672
-0.0031980647520519615,0.0004125444557853141
-0.0033379434929859276,0.010099157588428786
-0.00402986576460561,0.019371873763771807
-0.004694916888384516,-0.015705949945535216
-0.004625743976393327,0.01008328281055561
-0.004954353974706204,0.005040847933808417
-0.004163971822760783,0.048407426332822336
-0.0019159730144645878,0.01389529724933447
-0.0028351942185197102,-0.04726502405489386
-0.003486996608598187,-0.03558817192035181
-0.004785060477280155,-0.008188950637463232
-0.00352732067825984,-0.029301929439512573
-0.0047306798355799375,-0.04796628359300366
-0.0039734369959853865,0.013903362194334967
-0.0035587139351966612,-0.009050275837279437
-0.0026620544110132955,-0.0018755546255284639
-0.0034078047146599844,-0.0012701593154625828
-0.0026924874215228972,0.0016151353306073089
-0.00286058238391419,0.025367580950800144
-0.0033397986713892,-0.0007529080784587625
-0.003295881398252182,-0.02434456928838946
-0.003879853500664851,0.01129634435348045
-0.0037626246281472573,0.022032040914687023
-0.0026621924193084225,0.003313013517095208
-0.002014568069948388,-0.013677446851880168
-0.001879657746505497,0.0005546196349215937
-0.001587436613412976,0.012573063446650419
-0.0015254384227350445,0.04861694808860786
0.00010697533068363324,0.0012444001991040216
0.0004895206221209372,-0.011722423484654201
-0.0006574032678389922,-0.024818782431926367
-0.0013106857157782299,-0.011795513952595938
-0.0022880970333967283,-0.011138374186743063
-0.002652778345148557,-0.020186323945718294
-0.0034230336435769424,-0.009297910456500955
-0.002872044977308132,-0.008121481805692249
-0.0028335160207401317,-0.008880159689737512
-0.0028581740491577436,-0.023114189367291094
-0.0037508447109325053,0.013797068123023759
-0.004544426980706563,-0.009768881969692665
-0.00458248472505092,-0.0020366598778004397
-0.004794753765709779,-0.0015059969673568707
-0.0032521038482220786,-0.03746709748690714
-0.004299043481458241,0.018521824389961045
-0.0027111431314511708,0.006377126455866596
-0.0007517840747256411,0.0031467500294914685
-0.00021774766624591192,0.07013583300200597
0.0014210528956555687,-0.05448111821083072
-0.0007188535550258691,0.09820857591336057
0.0033600837182411873,0.002747648158188348
0.00198660825892857,0.006249999999999978
0.0006804804256537126,-0.012880110315785651
-0.0001748871025064036,-0.042983634635177376
-0.0015847418749204457,-0.03186620932156638
-0.0021544759527016037,-0.019158033440663663
-0.0019197356803098923,0.004075877980005194
-0.0024340193704600484,0.0020254237288135357
-0.002297556802088105,0.0447538929992626
-0.00211799886796142,-0.014640478099584893
-0.0027021870042095,-0.0058660897428579155
-0.00281214848143982,-0.00393700787401563
-0.003798900501104712,-0.0017198820143115605
-0.003968975928528981,0.014270858820650887
-0.003117025541416594,-0.020791019907042033
-0.0031680662149298523,-0.017387001326395226
-0.0033315563328704,-0.009658734673371083
-0.004216349060589359,-0.012415399170365932
-0.003929797561386799,0.03499247565058476
2.4818555462505004e-05,0.00047520047520046253
-0.0006271887037186909,-0.038687204299428936
-0.003360287033933497,-0.011548984018770279
-0.004367427404233825,0.022247024751678345
-0.0030919425730985698,-0.023507847960916067
-0.00438826888704826,-0.0017016144266678564
-0.003069231631852053,0.030138985228002554
-0.0016314202376251229,-0.009174109295288314
-0.003211220398236202,-0.016893094252096383
-0.003088952433180566,-0.008219602108277772
-0.004346482034343309,-0.008438235231842828
-0.0037070107663918776,-0.004999535359167372
-0.002888656822958666,-0.0022594996482291777
-0.004407545328280425,0.015765926023869774
-0.002245897495728684,-0.014751770250797516
-0.0030421558263246428,-0.0120674357281395
-0.00395698924731183,-0.02580645161290329
-0.004687824738134357,-0.008799808141522002
-0.00429392098717481,-0.014907773078176296
-0.0043381290100385625,-0.0026334926683223786
-0.0038634991884016396,0.006165001581365792
-0.004052261818837347,0.01703559598296435
-0.0047342101388513054,0.02564338796896004
-0.003165674036604933,-0.009246417013407296
-0.004857018937537795,-0.020507955043059467
-0.005394628444927091,-0.03591838869357793
-0.004758425465112395,-0.01796820201075522
-0.00451948160108199,-0.025398795881989178
-0.005300227113458445,-0.00525005982292416
-0.0060355012100012095,0.026507276507276523
-0.005674137006736125,-0.019378598233223798
-0.005967213376514078,-0.0206440340311382
-0.005842406976578261,0.026754428519053138
-0.005936607467414447,-0.012374288137646901
-0.005739446941567316,-0.002056360873376049
-0.0043717856055358675,0.05815502541400222
-0.0007775465832860965,0.08745921163139708
0.0033387780824752954,-0.00499703925998747
0.0012222986734392765,0.008134179428184951
-0.0002368325885066645,-0.030112865513956692
-0.001205931865980787,0.009765866189339119
-0.000757213383835028,0.023195840716833022
-0.00033520319550817883,-0.01819718992805204
-0.0014722274865737696,-0.03816935874222399
-0.0018925793015278929,0.004491839562377332
-0.0019325073096334226,0.11781649021935277
0.0005666208791208754,0.012416294642857144
0.0002783714209643578,0.004275340181514991
0.00037181831517395887,-0.022863071440987343
0.00036110935602311255,-0.004594820384294025
-0.00010004001600640396,-0.0266806722689076
-0.0010303985961792987,0.0
-0.0020837343363688866,-0.014183486795560835
-0.0010955573495798523,-0.0014135457733589854
-0.0016504019965545877,-0.04076295770297505
-0.0020465035736123537,-0.020298471674618408
-0.002439696352881912,-0.006256249423832928
-0.00223105592720176,0.03233375853839195
-0.0010558985601685387,-0.021993419500936053
-0.002169772399280223,-0.004191386571497523
-0.0023962426274397822,-0.02347073387223226
-0.0026945217165971628,-0.005941560312562457
-0.0028781832298136615,-0.010347826086956547
-0.0030115633029102404,-0.009539666682523786
-0.003231998215821019,-0.001419068736141936
-0.0035540919113568534,-0.04656474689519937
-0.004540495443460401,-0.004920207076541317
-0.0036609225069425587,0.004684849108015099
-0.0037797281074591956,0.006444696797638049
-0.0025356081534211516,0.004606141522029501
-0.0042026853112275015,-0.00740623919652437
-0.005347251684347838,-0.00018752062348790862
-0.004211750357550316,-0.03372088551614516
-0.0010600400670315265,-0.002309876236941481
-0.0048603831651034095,-0.015127564149694921
-0.005006056669754153,0.018537018537018356
-0.005021383344546605,-0.005329923532688443
-0.005004196473551642,-0.02015113350125952
-0.0054104658958261985,0.022812970367190186
-0.004117041419303622,0.01032443965861055
-0.0031113716149885635,-0.01010724265171224
-0.003941037318664483,-0.006732773070234037
-0.00390995028351468,-0.016409651669085673
-0.0043014983594306,-0.007459903021260682
-0.003414931630299111,-0.004604145170010569
-0.0036101866651675855,-0.010242527862208715
-0.0036862869727662465,-0.027635605197799062
-0.0044003902501439434,0.020105612778026534
-0.004377436861898386,-0.017899186590586584
-0.0042534060915661405,-0.011761081961654988
-0.004645494241538572,-0.00014549008972361433
-0.005945144526569461,0.00263939109861161
-0.0051160456858077305,-0.02357044547851256
-0.005581753270559332,0.0
-0.005209961735685798,0.0417739659826913
-0.0025356953586614366,-0.008299937678975708
-0.003764230627983843,-0.04370179948586106
-0.004567938062321707,-0.004107729561358591
-0.0044672546225341244,0.0
-0.004313211461571889,-0.009549274255156547
-0.003892407452022362,0.004321091277613042
-0.003144578100983682,0.10934449760765558
0.0021210974990109963,-0.011039930646492273
-0.0002646774111624185,-0.045498466685684566
-0.0031307808935278963,0.0861164122137405
-0.0001596047944031428,-0.012120357402220144
-0.00213122580638014,0.10063066125020903
3.2659606964668617e-05,0.04736533957845441
-0.00011706545972426155,0.1700575882526924
0.003816983975787913,0.08977805518253021
0.008689344864575893,-0.04702480168457226
0.0018026897480045356,-0.0018012922167341405
0.0012058513442277266,-0.055350553505535124
-0.0003188688998068855,0.02643797010694286
0.0001267286411663327,0.09788615639679474
0.0023485323590787025,0.0034081243389770728
0.0016009852216748778,0.06896551724137923
0.0011001207790011607,-0.0010147740658856018
0.0038300553659949797,0.13292614916629117
0.009289214450723454,-0.005086429564871915
0.0041542431217226885,-0.006009119445304581
0.003199034811017692,-0.03619005815867447
0.0008264777880184297,-0.02707666527021376
0.0022839115870474823,-0.08948818156135221
-0.00030674764763792377,0.02083737924061351
0.0017383431511108617,0.015518345864661666
0.0034805988979403337,-0.06843378554667458
-6.884543410491033e-05,-0.008970505368624985
-0.0006843527653851073,0.1010630337177568
0.0026873710041917117,0.016235494368393933
0.002082844788154399,-0.04368136527015463
0.000647230688758935,0.007087006160158843
0.0005403130125114711,-0.0637504912954014
-0.0006653888775272382,-0.027992586920575657
-0.0020200044414998026,-0.0070685367536253456
-0.0011794548390631897,-0.06519517737476663
-0.0020685773732480044,-0.0009096600660617099
-0.0020344544927577454,-0.021154430879419046
-0.0024814301874351184,-0.013773632977026336
-0.003473028367733821,0.003244528773955794
-0.0027306285362853626,0.04797047970479684
-0.0016048379772903043,0.014259998679468849
-0.0022368719733656182,0.0626744518428839
-0.0009942577896775854,-0.027785609130852415
-0.0014445355793497915,0.005020225912147024
-0.0015025802663700123,0.10225442834138487
0.0006411355581971497,0.01451680860028337
0.0005427094941385726,-0.010537968074365415
-0.0007710647090250586,-0.033425349655228906
-0.0024711918799301767,-0.014925969709595827
-0.001415316920986906,-0.06456519354286075
-0.0025267147415242103,-0.020709478003379397
-0.0032641158872845884,-0.015508107218735476
-0.003735765207282546,-0.008671065367585107
-0.0038448018642176984,-0.005300353356890414
-0.0035835914552326707,0.03402391883878976
-0.004096496469516113,0.003986382302048084
-0.004099997936475026,0.04672057502246187
-0.003968060976654904,-0.004574871634006953
-0.004073199527744981,-0.05950413223140494
-0.004577743612931073,-0.003736313264281516
-0.0038970861787517128,-0.052732080369265896
-0.003595912723000497,-0.02502596905581981
-0.00438854553478022,-0.012567374442875381
-0.004592869905556028,-0.005978899004509569
-0.003943097651558832,0.011040703948642809
-0.0030587532921728996,0.0020823200389104807
-0.003389350413218875,-0.01120540228224759
-0.003971873852728423,-0.01937418191344881
-0.004552440740040823,0.011698654722396284
-0.0042229184629024715,-0.009670139057595666
-0.0046387724712094215,0.007181690489961185
-0.005143989033740587,0.000549132696556856
-0.0057767276661917655,-0.005721445000794248
-0.0053167162769859316,0.0051955966032747325
-0.005346035967188602,0.08166256157635463
-0.004129925790359993,0.015635801615674745
-0.004310980606391696,0.021849221524173776
-0.004466040481536946,-0.004399921301630348
-0.00506836397925507,-0.02970297029702973
-0.006324355319381234,-0.0015090188319387635
-0.005228481564206559,0.031193450893600767
-0.004086370841467376,-0.008906412563462425
-0.0049937592384353725,-0.0061028641773983455
-0.004557843908486344,0.026430336233752308
-0.0033507343478143357,-0.02065921474171604
-0.0036793436585771553,0.013062461890895546
-0.0034075944452813434,-0.0635567192770583
-0.005021507617219069,0.010353413853753567
-0.0028061466787870524,-0.016853963730713573
-0.003865169970671631,-0.06387362637362631
-0.004604770985470602,-0.027589082144485744
-0.004798910270421,-0.05072849766412586
-0.006096332505398254,0.008340479572665803
-0.003840264761968969,-0.02669722915121686
-0.0038999343459387307,-0.008065892299637454
-0.0047049298136217855,-0.023553536832040783
-0.005581142610417294,-0.017063049689549335
-0.0057779800127559025,0.0
-0.004751620674830943,-0.0031775975182879545
-0.0036196211505679526,-0.007991106278576982
-0.003996991312015562,-0.0007763975155279376
-0.003699199571740203,-0.010470179332454789
-0.00384087791495199,0.006172839506172867
-0.0029911800507382183,0.02201795467909578
-0.0035433747412008266,0.03126708074534163
-0.0027994109492991788,-0.05763000400556066
-0.0039980125319856,0.0012658994603518164
-0.0033594198470612248,-0.0015400410677617882
-0.0033593263343496757,0.015959470207836217
-0.003103101608536391,0.027009675107501192
